name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
Chev Chardonnay 2021,United States,96.99,4.3,images/Chev_Chardonnay_2021.jpg,,Russian River Valley,Chev,"tree fruit, oak, citrus fruit, tropical fruit, earth, microbio, spices, non oak","Pork, Vegetarian, Poultry",Chardonnay
McBride Sisters Collection Chardonnay 2021,United States,19.99,3.7,images/McBride_Sisters_Collection_Chardonnay_2021.png,images/bottle_McBride_Sisters_Collection_Chardonnay_2021.png,Central Coast,McBride Sisters,"oak, tree fruit, microbio, citrus fruit, non oak, spices, tropical fruit, earth, vegetal, floral, black fruit, red fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Roy Prevostat & Fils Chablis Premier Cru 'Vaillons' 2009,France,77.99,4.3,images/Roy_Prevostat_Fils_Chablis_Premier_Cru_Vaillons_20.png,images/bottle_Roy_Prevostat_Fils_Chablis_Premier_Cru_Vail.png,Chablis 1er Cru 'Vaillons',Roy Prevostat & Fils,"tree fruit, earth","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Henri Prudhon & Fils Saint-Aubin 1er Cru 'La Chatenière' 2022,France,63,4.2,images/Henri_Prudhon_Fils_Saint_Aubin_1er_Cru_La_Chatenir.png,images/bottle_Henri_Prudhon_Fils_Saint_Aubin_1er_Cru_La_C.png,Saint-Aubin 1er Cru 'La Chatenière',Henri Prudhon & Fils,"non oak, microbio, oak, tree fruit, citrus fruit, earth, tropical fruit, spices, vegetal","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Substance Chardonnay (Ch) 2021,United States,18.99,3.9,images/Substance_Chardonnay_Ch_2021.png,images/bottle_Substance_Chardonnay_Ch_2021.png,Columbia Valley,Substance,"oak, microbio, tree fruit, non oak, citrus fruit, spices, earth, tropical fruit, vegetal, floral, red fruit, black fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Domaine Barat Chablis Premier Cru 'Vaillons' 2022,France,42,3.9,images/Domaine_Barat_Chablis_Premier_Cru_Vaillons_2022.png,images/bottle_Domaine_Barat_Chablis_Premier_Cru_Vaillons_.png,Chablis 1er Cru 'Vaillons',Domaine Barat,"earth, tree fruit, citrus fruit, vegetal, tropical fruit, microbio, oak, floral, non oak","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Jehan Emonin Les Narvaux Meursault 2022,France,95,4.1,images/Jehan_Emonin_Les_Narvaux_Meursault_2022.png,images/bottle_Jehan_Emonin_Les_Narvaux_Meursault_2022.png,Meursault,Jehan Emonin,"citrus fruit, earth, tree fruit, microbio, oak, non oak, tropical fruit, spices, floral, vegetal","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Domaine Alain Chavy Bourgogne Chardonnay 2022,France,26.99,4.1,images/Domaine_Alain_Chavy_Bourgogne_Chardonnay_2022.png,images/bottle_Domaine_Alain_Chavy_Bourgogne_Chardonnay_20.png,Bourgogne,Domaine Alain Chavy,"tree fruit, citrus fruit, earth, oak, microbio, non oak, vegetal, spices, tropical fruit, floral, black fruit, red fruit, dried fruit","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat",Chardonnay
Rolet Arbois Chardonnay 2021,France,28.99,4.1,images/Rolet_Arbois_Chardonnay_2021.png,images/bottle_Rolet_Arbois_Chardonnay_2021.png,Arbois,Rolet,"oak, microbio, earth, tree fruit, non oak, citrus fruit, spices, vegetal, tropical fruit, dried fruit, floral, red fruit","Mature and hard cheese, Poultry, Mushrooms, Mild and soft cheese",Chardonnay
Bernard Boisson-Vadot Meursault 'Les Grands Charrons' 2015,France,398,4.3,images/Bernard_Boisson_Vadot_Meursault_Les_Grands_Charron.png,images/bottle_Bernard_Boisson_Vadot_Meursault_Les_Grands_.png,Meursault,Bernard Boisson-Vadot,"earth, oak, microbio, citrus fruit, non oak, tree fruit, spices, floral, vegetal, tropical fruit, black fruit, dried fruit, red fruit","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Domaine Cheveau Mâcon Chaintré 'Le Clos' 2023,France,24.99,3.8,images/Domaine_Cheveau_Mcon_Chaintr_Le_Clos_2023.png,images/bottle_Domaine_Cheveau_Mcon_Chaintr_Le_Clos_2023.png,Mâcon-Chaintré,Domaine Cheveau,"tree fruit, oak, citrus fruit, non oak, earth, microbio, spices, vegetal, red fruit, black fruit, dried fruit, tropical fruit","Pasta, Vegetarian, Cured Meat","Chardonnay, Aligoté"
Jean-Marc Morey Batard-Montrachet Grand Cru 2002,France,465,4.1,images/Jean_Marc_Morey_Batard_Montrachet_Grand_Cru_2002.png,images/bottle_Jean_Marc_Morey_Batard_Montrachet_Grand_Cru.png,Bâtard-Montrachet Grand Cru,Jean-Marc Morey,"microbio, oak, non oak, tree fruit, citrus fruit, floral, earth","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat","Chardonnay, Pinot Gris, Pinot Blanc, Aligoté"
Becker Vineyards Chardonnay Reserve 2022,United States,40,3.8,images/Becker_Vineyards_Chardonnay_Reserve_2022.png,images/bottle_Becker_Vineyards_Chardonnay_Reserve_2022.png,Texas Hill Country,Becker Vineyards,"oak, microbio, non oak, tropical fruit, citrus fruit, spices, earth, tree fruit, vegetal","Rich fish (salmon, tuna etc), Shellfish, Poultry, Lean fish",
The Hidden Sea Chardonnay 2020,Australia,13.99,3.5,images/The_Hidden_Sea_Chardonnay_2020.png,images/bottle_The_Hidden_Sea_Chardonnay_2020.png,Limestone Coast,The Hidden Sea,"citrus fruit, tree fruit, earth, oak, non oak, microbio, tropical fruit, spices, vegetal, dried fruit, red fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Stonestreet Red Point Chardonnay 2022,United States,90,4,images/Stonestreet_Red_Point_Chardonnay_2022.jpg,,Alexander Valley,Stonestreet,"oak, microbio, tree fruit, vegetal, non oak, tropical fruit, citrus fruit, earth, spices","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Peter Michael Ma Belle-Fille Chardonnay 2017,United States,116,4.5,images/Peter_Michael_Ma_Belle_Fille_Chardonnay_2017.png,images/bottle_Peter_Michael_Ma_Belle_Fille_Chardonnay_201.png,Knights Valley,Peter Michael,"oak, microbio, tree fruit, non oak, earth, citrus fruit, tropical fruit, spices, vegetal, floral, black fruit, dried fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Bernardus Chardonnay 2022,United States,23.99,4.1,images/Bernardus_Chardonnay_2022.png,images/bottle_Bernardus_Chardonnay_2022.png,Monterey County,Bernardus,"oak, microbio, non oak, spices, tree fruit, citrus fruit, tropical fruit, earth, vegetal, floral, dried fruit, red fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Christian Moreau Pere & Fils Chablis 2023,France,42.99,4.1,images/Christian_Moreau_Pere_Fils_Chablis_2023.png,images/bottle_Christian_Moreau_Pere_Fils_Chablis_2023.png,Chablis,Christian Moreau Pere & Fils,"tree fruit, citrus fruit, earth, oak, microbio, non oak, tropical fruit, vegetal, spices, floral, black fruit, red fruit, dried fruit","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Radio-Coteau Sea Bed Chardonnay 2017,United States,55,4.3,images/Radio_Coteau_Sea_Bed_Chardonnay_2017.png,images/bottle_Radio_Coteau_Sea_Bed_Chardonnay_2017.png,Sonoma Coast,Radio-Coteau,"oak, tree fruit, citrus fruit, microbio, earth, non oak, spices, vegetal","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Edna Valley Vineyard Winemaker Series Heritage Chardonnay 2022,United States,14.99,4,images/Edna_Valley_Vineyard_Winemaker_Series_Heritage_Cha.png,images/bottle_Edna_Valley_Vineyard_Winemaker_Series_Herit.png,Edna Valley,Edna Valley Vineyard,"oak, tree fruit, non oak, spices, microbio, tropical fruit, dried fruit, floral, earth","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
Barra Of Mendocino Chardonnay 2022,United States,22,3.6,images/Barra_Of_Mendocino_Chardonnay_2022.png,images/bottle_Barra_Of_Mendocino_Chardonnay_2022.png,Mendocino,Barra Of Mendocino,"oak, microbio, tree fruit, spices, vegetal, non oak, citrus fruit, tropical fruit, earth","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
La Pierre Ronde (Antoine Lepetit de la Bigne) Bourgogne Chardonnay 2023,France,69.99,4.2,images/La_Pierre_Ronde_Antoine_Lepetit_de_la_Bigne_Bourgo.jpg,,Bourgogne,La Pierre Ronde (Antoine Lepetit de la Bigne),"tree fruit, citrus fruit, earth, oak","Pasta, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese, Cured Meat",Chardonnay
Famille Savary Chablis 2023,France,30,3.9,images/Famille_Savary_Chablis_2023.png,images/bottle_Famille_Savary_Chablis_2023.png,Chablis,Famille Savary,"earth, tree fruit, citrus fruit, oak, non oak, microbio, spices, tropical fruit, floral, vegetal","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese",Chardonnay
Guy Larmandier Blanc de Blancs Brut Zéro Champagne Grand Cru 'Cramant',France,65,4.1,images/Guy_Larmandier_Blanc_de_Blancs_Brut_Zro_Champagne_.jpg,,Champagne Grand Cru 'Cramant',Guy Larmandier,"tree fruit, citrus fruit, oak, non oak, earth, microbio, spices, floral, dried fruit, vegetal","Pork, Rich fish (salmon, tuna etc), Shellfish, Mild and soft cheese","Chardonnay, Pinot Noir, Pinot Meunier"
Walter Scott La Combe Verte Chardonnay 2021,United States,35.99,4.1,images/Walter_Scott_La_Combe_Verte_Chardonnay_2021.png,images/bottle_Walter_Scott_La_Combe_Verte_Chardonnay_2021.png,Willamette Valley,Walter Scott,"oak, citrus fruit, tree fruit, earth, microbio, vegetal, non oak, spices, tropical fruit, floral, red fruit, black fruit","Pork, Rich fish (salmon, tuna etc), Vegetarian, Poultry",Chardonnay
