name,country,price,rating,image_url,bottle_image_url,region,winery,flavor,food_pairing,grapes
Rocca di Frassinello Baffonero Maremma Toscana 2013,Italy,199.99,4.5,images/Rocca_di_Frassinello_Baffonero_Maremma_Toscana_201.png,images/bottle_Rocca_di_Frassinello_Baffonero_Maremma_Tosc.png,Maremma Toscana,Rocca di Frassinello,"oak, black fruit, earth, non oak, spices, red fruit, microbio, floral, dried fruit, vegetal, citrus fruit, tree fruit","Beef, Lamb, Veal, Poultry, Cured Meat","Cabernet Sauvignon, Merlot, Sangiovese, Canaiolo Nero"
Lenz Winery Merlot 2019,United States,24,3.7,images/Lenz_Winery_Merlot_2019.png,images/bottle_Lenz_Winery_Merlot_2019.png,North Fork of Long Island,Lenz Winery,"earth, red fruit, spices, oak, tree fruit, microbio, non oak",,
Lenz Winery Merlot 2018,United States,22,3.7,images/Lenz_Winery_Merlot_2018.png,images/bottle_Lenz_Winery_Merlot_2018.png,North Fork of Long Island,Lenz Winery,"earth, red fruit, spices, oak, tree fruit, microbio, non oak",,
Five Star Cellars Merlot 2019,United States,44,4.1,images/Five_Star_Cellars_Merlot_2019.png,images/bottle_Five_Star_Cellars_Merlot_2019.png,Walla Walla Valley,Five Star Cellars,"black fruit, oak, spices, red fruit, earth, non oak, microbio, tropical fruit, citrus fruit, vegetal","Beef, Lamb, Veal",Merlot
Iconic Wines SK (Sidekick) Merlot 2021,United States,18.99,3.6,images/Iconic_Wines_SK_Sidekick_Merlot_2021.jpg,,California,Iconic Wines,"oak, earth, non oak, black fruit, red fruit, spices, citrus fruit, microbio, vegetal","Beef, Lamb, Veal",Merlot
Petrolo Galatrona 2022,Italy,109.99,4.2,images/Petrolo_Galatrona_2022.png,images/bottle_Petrolo_Galatrona_2022.png,Valdarno di Sopra,Petrolo,"oak, black fruit, earth, non oak, red fruit, spices, microbio, floral, dried fruit, vegetal, citrus fruit, tropical fruit, tree fruit","Beef, Lamb, Veal, Poultry, Cured Meat","Cabernet Sauvignon, Merlot, Sangiovese, Canaiolo Nero"
Cakebread Merlot 2019,United States,69.99,4.2,images/Cakebread_Merlot_2019.png,images/bottle_Cakebread_Merlot_2019.png,Napa Valley,Cakebread,"black fruit, oak, red fruit, non oak, earth, spices, microbio, vegetal, dried fruit, floral, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Obelisco Estate Merlot 2020,United States,70,4.1,images/Obelisco_Estate_Merlot_2020.jpg,,Red Mountain,Obelisco Estate,"black fruit, oak, earth, non oak, spices, red fruit, floral, vegetal, microbio","Beef, Lamb, Veal",Merlot
Kendall-Jackson Vintner's Reserve Merlot 2020,United States,18.99,4,images/Kendall_Jackson_Vintners_Reserve_Merlot_2020.png,images/bottle_Kendall_Jackson_Vintners_Reserve_Merlot_202.png,Sonoma County,Kendall-Jackson,"black fruit, oak, red fruit, non oak, spices, earth, microbio, dried fruit, floral, tree fruit, vegetal, citrus fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Turnbull Merlot 2021,United States,110,4.2,images/Turnbull_Merlot_2021.jpg,,Oakville,Turnbull,"black fruit, earth, spices, oak, red fruit, non oak, dried fruit, microbio, citrus fruit","Beef, Lamb, Veal",Merlot
Airfield Estates Runway Merlot 2021,United States,19.99,3.7,images/Airfield_Estates_Runway_Merlot_2021.png,images/bottle_Airfield_Estates_Runway_Merlot_2021.png,Yakima Valley,Airfield Estates,"oak, black fruit, earth, red fruit, dried fruit, spices, microbio, non oak","Beef, Lamb, Veal",Merlot
Leonetti Merlot 2008,United States,95,4.3,images/Leonetti_Merlot_2008.png,images/bottle_Leonetti_Merlot_2008.png,Walla Walla Valley,Leonetti,"oak, black fruit, earth, non oak, red fruit, spices, microbio, floral, vegetal, dried fruit, citrus fruit, tree fruit","Beef, Lamb, Veal",Merlot
Ravenswood Merlot 1985,United States,69,3.6,images/Ravenswood_Merlot_1985.png,images/bottle_Ravenswood_Merlot_1985.png,Sonoma County,Ravenswood,"oak, black fruit, spices, non oak, earth, dried fruit, red fruit, microbio","Beef, Lamb, Veal",Merlot
Matthews Merlot 2022,United States,50,4.3,images/Matthews_Merlot_2022.png,images/bottle_Matthews_Merlot_2022.png,Columbia Valley,Matthews,"oak, red fruit, black fruit, non oak, earth, spices, vegetal, microbio","Beef, Lamb, Veal",Merlot
Croteaux 3 Merlot Rosé 2024,United States,38,3.8,images/Croteaux_3_Merlot_Ros_2024.jpg,,Long Island,Croteaux,"citrus fruit, red fruit, earth, tree fruit, floral, vegetal, microbio, oak","Shellfish, Spicy food, Mature and hard cheese, Appetizers and snacks, Lean fish, Cured Meat",
Norton Ridge Merlot 2019,United States,20.99,3.7,images/Norton_Ridge_Merlot_2019.jpg,,California,Norton Ridge,"red fruit, oak, black fruit, earth, spices, non oak","Beef, Lamb, Veal",Merlot
Odem Mountain (יקב הר אודם) Volcanic Merlot (וולקני ה מרלו) 2010,Israel,32.99,3.6,images/Odem_Mountain_Volcanic_Merlot_2010.png,images/bottle_Odem_Mountain_Volcanic_Merlot_2010.png,Galilee,Odem Mountain (יקב הר אודם),"earth, black fruit, dried fruit, citrus fruit, spices, non oak, oak","Beef, Lamb, Veal",Merlot
Guerrieri Rizzardi Rosso Veronese Clos Roareti 2018,Italy,31.99,4.1,images/Guerrieri_Rizzardi_Rosso_Veronese_Clos_Roareti_201.png,images/bottle_Guerrieri_Rizzardi_Rosso_Veronese_Clos_Roar.png,Rosso Veronese,Guerrieri Rizzardi,"oak, black fruit, red fruit, spices, earth, non oak, dried fruit, floral, microbio, vegetal, tree fruit","Beef, Pasta, Lamb, Game (deer, venison)","Nebbiolo, Barbera, Dolcetto"
Grgich Hills Merlot 2019,United States,34.99,4,images/Grgich_Hills_Merlot_2019.png,images/bottle_Grgich_Hills_Merlot_2019.png,Napa Valley,Grgich Hills,"oak, black fruit, red fruit, non oak, earth, spices, microbio, dried fruit, floral, vegetal, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Rodney Strong Merlot 2021,United States,18.99,3.8,images/Rodney_Strong_Merlot_2021.png,images/bottle_Rodney_Strong_Merlot_2021.png,Sonoma County,Rodney Strong,"oak, black fruit, non oak, spices, red fruit, earth, microbio, vegetal, dried fruit, tree fruit, citrus fruit, floral, tropical fruit","Beef, Lamb, Veal",Merlot
St. Francis Merlot 2021,United States,14.99,3.7,images/St_Francis_Merlot_2021.png,images/bottle_St_Francis_Merlot_2021.png,Sonoma Valley,St. Francis,"oak, black fruit, red fruit, non oak, spices, earth, microbio, dried fruit, vegetal, floral, tree fruit, citrus fruit","Beef, Lamb, Veal",Merlot
Dow's Vintage Port 2016,Portugal,124.99,4.4,images/Dows_Vintage_Port_2016.png,images/bottle_Dows_Vintage_Port_2016.png,Porto,Dow's,"oak, black fruit, non oak, dried fruit, earth, spices, red fruit, microbio, floral, citrus fruit, vegetal, tree fruit, tropical fruit","Mature and hard cheese, Blue cheese","Touriga Nacional, Touriga Franca, Tinta Roriz"
Masseto Toscana 2021,Italy,999.99,4.4,images/Masseto_Toscana_2021.png,images/bottle_Masseto_Toscana_2021.png,Toscana,Masseto,"oak, black fruit, earth, non oak, spices, red fruit, microbio, dried fruit, floral, vegetal, citrus fruit, tree fruit, tropical fruit","Beef, Lamb, Veal, Poultry, Cured Meat","Cabernet Sauvignon, Merlot, Sangiovese, Canaiolo Nero"
Miani Filip Rosso 2021,Italy,179,4.4,images/Miani_Filip_Rosso_2021.png,images/bottle_Miani_Filip_Rosso_2021.png,Colli Orientali del Friuli,Miani,"oak, black fruit, dried fruit, red fruit, spices, earth, non oak","Beef, Pasta, Lamb, Game (deer, venison)","Nebbiolo, Barbera, Dolcetto"
Ménage à Trois Lavish Merlot 2021,United States,10.99,3.7,images/Mnage_Trois_Lavish_Merlot_2021.png,images/bottle_Mnage_Trois_Lavish_Merlot_2021.png,California,Ménage à Trois,"oak, black fruit, non oak, red fruit, earth, spices, microbio, dried fruit, tree fruit, floral, vegetal","Beef, Lamb, Veal",Merlot
San Giusto a Rentennano La Ricolma 2012,Italy,239.99,4,images/San_Giusto_a_Rentennano_La_Ricolma_2012.png,images/bottle_San_Giusto_a_Rentennano_La_Ricolma_2012.png,Toscana,San Giusto a Rentennano,"black fruit, oak, earth, red fruit, non oak, spices, dried fruit, floral, microbio, citrus fruit, vegetal","Beef, Lamb, Veal, Poultry, Cured Meat","Cabernet Sauvignon, Merlot, Sangiovese, Canaiolo Nero"
Pahlmeyer Merlot 2021,United States,125,4.4,images/Pahlmeyer_Merlot_2021.png,images/bottle_Pahlmeyer_Merlot_2021.png,Napa Valley,Pahlmeyer,"oak, black fruit, non oak, earth, spices, red fruit, microbio, dried fruit, floral, vegetal, tree fruit, citrus fruit, tropical fruit","Beef, Lamb, Veal",Merlot
Matthews Reserve Merlot 2022,United States,135,4.5,images/Matthews_Reserve_Merlot_2022.png,images/bottle_Matthews_Reserve_Merlot_2022.png,Columbia Valley,Matthews,"red fruit, oak, black fruit, earth, non oak, spices, floral, dried fruit, vegetal, tree fruit","Beef, Lamb, Veal",Merlot
Matthews Reserve Merlot 2021,United States,135,4.5,images/Matthews_Reserve_Merlot_2021.png,images/bottle_Matthews_Reserve_Merlot_2021.png,Columbia Valley,Matthews,"red fruit, oak, black fruit, earth, non oak, spices, floral, dried fruit, vegetal, tree fruit","Beef, Lamb, Veal",Merlot
